UID,Top_1_JID,Top_1_Raiting,Top_10_Recomendations
21645,48,2.9258421270776545,"[48, 35, 42, 93, 11, 89, 72, 63, 12, 19]"
5618,73,3.581484233322466,"[73, 5, 79, 82, 81, 40, 48, 93, 3, 61]"
22637,41,4.462314627600466,"[41, 22, 65, 42, 32, 85, 90, 57, 5, 98]"
3806,73,1.7581430161719696,"[73, 78, 79, 77, 70, 85, 75, 87, 72, 43]"
14190,49,4.413465384548337,"[49, 35, 27, 61, 69, 42, 12, 63, 17, 73]"
4856,95,2.206995213420327,"[95, 96, 89, 23, 71, 93, 19, 88, 86, 94]"
4704,63,5.551796026477826,"[63, 89, 97, 93, 54, 72, 73, 50, 84, 80]"
2877,31,5.860132361410043,"[31, 69, 83, 80, 72, 11, 5, 93, 40, 19]"
2584,29,6.7550120441769455,"[29, 36, 35, 83, 54, 81, 89, 66, 72, 76]"
3418,56,9.021287158335456,"[56, 26, 25, 46, 10, 48, 32, 65, 47, 70]"
1655,86,3.469238116003361,"[86, 94, 57, 91, 95, 96, 71, 68, 97, 90]"
12503,21,6.271490950252619,"[21, 10, 46, 42, 52, 51, 83, 48, 87, 6]"
20236,10,2.1370392855749154,"[10, 1, 2, 81, 91, 87, 76, 29, 72, 80]"
8336,86,3.039429474296009,"[86, 94, 60, 18, 95, 10, 44, 91, 89, 96]"
327,35,5.321045970074666,"[35, 65, 98, 89, 27, 22, 81, 47, 6, 76]"
22855,61,1.6071632654321046,"[61, 46, 28, 14, 1, 100, 51, 81, 89, 34]"
2772,94,0.989370164498083,"[94, 86, 91, 89, 87, 88, 96, 43, 95, 76]"
5216,86,1.496614581227145,"[86, 94, 91, 11, 89, 82, 55, 15, 81, 88]"
961,89,3.744575412022673,"[89, 78, 11, 73, 72, 76, 36, 53, 77, 80]"
4258,86,3.6981706160496066,"[86, 94, 8, 91, 95, 19, 90, 88, 97, 3]"
8811,93,3.75752102375746,"[93, 64, 62, 72, 40, 32, 78, 76, 82, 35]"
21128,50,3.6877878051812716,"[50, 93, 35, 72, 83, 89, 70, 81, 53, 78]"
195,97,0.8569141968010467,"[97, 62, 19, 50, 13, 1, 3, 61, 27, 40]"
7952,88,4.2329240917228255,"[88, 89, 38, 87, 11, 93, 36, 63, 24, 84]"
8346,88,3.814201366590734,"[88, 76, 81, 36, 92, 94, 96, 47, 65, 77]"
6169,22,6.467933697907075,"[22, 27, 56, 54, 39, 51, 62, 68, 96, 40]"
21868,27,2.5932666195711382,"[27, 81, 76, 89, 21, 83, 87, 93, 98, 80]"
6596,36,2.7114678551180575,"[36, 56, 54, 31, 89, 72, 7, 21, 76, 83]"
2083,97,9.335585428338502,"[97, 93, 83, 85, 32, 29, 94, 21, 47, 14]"
17885,98,3.1658711373644226,"[98, 87, 27, 88, 21, 1, 79, 25, 77, 3]"
24355,53,3.591828226531312,"[53, 35, 83, 72, 89, 76, 56, 66, 49, 81]"
14269,55,0.6535274765335374,"[55, 9, 65, 60, 34, 87, 35, 32, 47, 1]"
8101,53,5.785296494824879,"[53, 73, 27, 39, 75, 51, 85, 49, 6, 25]"
4581,29,7.444641643949225,"[29, 25, 63, 13, 33, 23, 28, 8, 9, 26]"
13970,27,2.0267455708263586,"[27, 81, 100, 6, 52, 80, 72, 76, 73, 10]"
1315,86,5.904816393598431,"[86, 55, 20, 90, 18, 78, 99, 44, 38, 97]"
21822,42,1.9827666194936437,"[42, 54, 14, 98, 83, 81, 26, 72, 91, 46]"
12246,72,1.1115479723086703,"[72, 87, 76, 66, 14, 31, 98, 42, 81, 89]"
11871,50,4.26126102517409,"[50, 2, 10, 88, 32, 18, 91, 11, 57, 49]"
4566,21,3.5840498080722547,"[21, 72, 83, 81, 76, 93, 12, 98, 91, 28]"
7575,29,1.8009660031140393,"[29, 36, 98, 55, 77, 79, 12, 25, 6, 70]"
20973,29,3.9520093104953258,"[29, 36, 27, 21, 2, 49, 68, 54, 28, 72]"
22489,100,4.340972909246412,"[100, 52, 51, 98, 25, 80, 73, 72, 22, 85]"
22650,32,3.7667221591922164,"[32, 50, 89, 38, 66, 96, 86, 91, 8, 6]"
15074,21,5.060352561649091,"[21, 27, 50, 31, 72, 83, 89, 81, 35, 80]"
1798,32,-1.206471915145035,"[32, 54, 15, 3, 10, 21, 64, 40, 22, 19]"
22391,89,2.412842731509061,"[89, 97, 93, 90, 72, 82, 84, 96, 95, 76]"
19999,21,6.120125413448183,"[21, 36, 32, 12, 28, 84, 29, 77, 86, 6]"
6033,62,4.907881429126299,"[62, 72, 90, 48, 95, 73, 11, 98, 61, 69]"
5285,27,6.973127797531772,"[27, 100, 6, 66, 48, 76, 68, 15, 89, 20]"
21464,72,2.4866412093990826,"[72, 83, 27, 29, 81, 89, 19, 42, 76, 100]"
12710,81,2.056801654165981,"[81, 1, 72, 78, 80, 85, 100, 35, 87, 83]"
13353,72,5.557207825150308,"[72, 53, 69, 73, 31, 79, 62, 39, 6, 19]"
17967,1,4.65927178800308,"[1, 62, 93, 97, 89, 47, 12, 88, 96, 66]"
13162,21,9.636109954633609,"[21, 26, 100, 12, 2, 22, 27, 98, 34, 83]"
13294,29,6.175292267882181,"[29, 100, 81, 35, 93, 65, 56, 28, 51, 79]"
16622,32,5.101156105701609,"[32, 50, 35, 83, 48, 89, 69, 72, 65, 93]"
17985,78,3.4903067823880063,"[78, 89, 72, 32, 83, 98, 36, 21, 80, 100]"
19681,76,5.137890626079991,"[76, 68, 62, 72, 14, 89, 26, 50, 56, 83]"
20058,22,3.0358764351845835,"[22, 10, 35, 1, 69, 23, 34, 66, 48, 40]"
24703,89,8.239596442644029,"[89, 73, 68, 81, 82, 66, 91, 53, 69, 48]"
17423,81,2.4849499781640496,"[81, 65, 89, 83, 100, 72, 50, 29, 34, 91]"
9416,48,2.3346528753970075,"[48, 22, 35, 52, 83, 96, 90, 23, 54, 67]"
7375,31,3.062662971012695,"[31, 32, 49, 22, 81, 34, 65, 10, 38, 1]"
1194,89,2.4109483482844976,"[89, 86, 94, 96, 93, 28, 88, 91, 95, 84]"
24484,2,6.282500988316301,"[2, 10, 39, 42, 31, 43, 7, 57, 35, 70]"
20034,84,5.819040695162222,"[84, 27, 11, 12, 50, 39, 48, 6, 34, 53]"
9613,89,4.767877449509877,"[89, 91, 79, 87, 93, 90, 95, 42, 14, 100]"
21844,32,6.45922259613933,"[32, 50, 31, 54, 53, 21, 65, 42, 83, 8]"
9403,12,7.441760623009664,"[12, 35, 56, 68, 25, 66, 47, 89, 28, 51]"
4863,89,6.252747008099281,"[89, 61, 64, 1, 81, 38, 59, 42, 66, 52]"
9222,83,4.611760440636804,"[83, 87, 93, 35, 27, 36, 73, 66, 82, 18]"
22596,27,6.116787256281308,"[27, 53, 36, 89, 80, 72, 81, 78, 100, 76]"
3494,62,6.999699319631095,"[62, 50, 89, 47, 36, 72, 39, 65, 73, 77]"
21889,75,3.5246882962736623,"[75, 31, 72, 83, 11, 6, 70, 39, 17, 66]"
22053,60,7.921543720235341,"[60, 88, 67, 95, 25, 65, 42, 39, 46, 55]"
17146,29,2.3925931397695797,"[29, 36, 2, 88, 72, 89, 76, 87, 15, 83]"
8504,50,0.1765960398688322,"[50, 29, 91, 98, 32, 21, 10, 65, 97, 49]"
22194,100,7.26682016905761,"[100, 80, 29, 85, 78, 73, 36, 81, 39, 83]"
6041,90,2.707550383192168,"[90, 72, 97, 29, 81, 76, 84, 100, 69, 78]"
9375,21,8.880168672740409,"[21, 27, 50, 65, 36, 53, 100, 34, 80, 6]"
18233,21,5.683499100166791,"[21, 65, 72, 66, 39, 46, 48, 89, 83, 93]"
18199,43,7.521813568312568,"[43, 9, 4, 33, 23, 37, 11, 70, 21, 5]"
21329,29,4.238297624535387,"[29, 72, 81, 54, 76, 93, 78, 91, 98, 88]"
7075,8,1.2951327206694994,"[8, 54, 10, 49, 46, 15, 13, 52, 6, 26]"
9922,21,6.978958904367671,"[21, 65, 32, 83, 100, 12, 3, 62, 98, 72]"
1847,12,6.399258556652391,"[12, 4, 34, 11, 3, 26, 77, 65, 19, 32]"
21939,89,2.357500148315169,"[89, 50, 76, 72, 62, 68, 94, 100, 26, 46]"
8617,50,6.378894180434777,"[50, 81, 11, 69, 100, 39, 49, 68, 97, 2]"
16958,81,3.3813163959577697,"[81, 89, 72, 88, 29, 65, 93, 66, 87, 55]"
14780,29,7.419803535771968,"[29, 11, 48, 81, 68, 72, 83, 76, 26, 88]"
3921,35,8.192525013842989,"[35, 62, 28, 66, 22, 78, 72, 69, 76, 61]"
13459,36,3.9908556083745887,"[36, 66, 50, 38, 11, 55, 22, 65, 46, 1]"
9813,26,1.8261028233191612,"[26, 12, 14, 49, 18, 45, 82, 65, 30, 31]"
7849,21,4.312539507603033,"[21, 65, 36, 31, 72, 80, 83, 98, 78, 73]"
17245,65,3.5316701383869744,"[65, 42, 34, 29, 83, 49, 50, 72, 46, 32]"
9586,12,2.3202451739779795,"[12, 11, 78, 79, 96, 3, 19, 94, 20, 64]"
20717,30,6.151739565710258,"[30, 46, 40, 24, 67, 4, 21, 42, 54, 26]"
19484,98,3.1268967366317555,"[98, 31, 21, 72, 80, 65, 29, 100, 73, 76]"
20615,100,1.9704192593699235,"[100, 21, 83, 80, 81, 51, 2, 72, 50, 87]"
16961,49,5.617516581117647,"[49, 89, 54, 93, 72, 83, 81, 12, 88, 76]"
24234,73,5.861415708509837,"[73, 11, 10, 23, 52, 21, 59, 67, 72, 54]"
9970,76,5.341823070893901,"[76, 72, 81, 77, 61, 73, 96, 75, 99, 28]"
10700,50,5.516166318634663,"[50, 32, 62, 53, 49, 68, 21, 93, 25, 40]"
22269,97,0.6345487657546327,"[97, 89, 2, 76, 98, 91, 72, 1, 32, 93]"
13685,17,-3.2807510884613427,"[17, 66, 48, 18, 10, 56, 40, 14, 98, 43]"
6339,22,5.423840015752174,"[22, 34, 69, 56, 81, 31, 98, 25, 83, 72]"
21858,61,6.504821776179433,"[61, 21, 14, 49, 36, 42, 80, 12, 26, 11]"
61,67,6.824326821943595,"[67, 35, 9, 34, 94, 91, 86, 21, 97, 96]"
21238,68,5.18904733887123,"[68, 48, 61, 27, 66, 93, 72, 81, 42, 91]"
22298,61,4.203432385656031,"[61, 68, 89, 88, 32, 6, 72, 76, 93, 46]"
22882,82,7.952353582265802,"[82, 88, 94, 62, 98, 63, 47, 66, 27, 32]"
5539,72,2.8747938126147665,"[72, 62, 69, 78, 81, 24, 93, 36, 1, 52]"
12907,100,5.277720305709707,"[100, 73, 98, 72, 14, 81, 83, 76, 79, 75]"
11774,15,-5.704446538647474,"[15, 3, 76, 75, 32, 72, 78, 77, 14, 79]"
1460,50,3.977034110994576,"[50, 2, 69, 32, 61, 11, 12, 72, 98, 73]"
4105,29,5.636765367889689,"[29, 35, 7, 21, 66, 68, 83, 57, 25, 100]"
5565,68,6.122644897406174,"[68, 49, 35, 19, 63, 21, 76, 78, 86, 26]"
6802,100,8.915850174536155,"[100, 65, 31, 85, 81, 61, 35, 34, 89, 62]"
12182,36,3.8388667107677006,"[36, 5, 8, 35, 3, 89, 62, 10, 45, 88]"
7465,1,4.629643223074306,"[1, 29, 27, 81, 55, 100, 32, 62, 53, 11]"
12174,31,3.964688046409667,"[31, 72, 66, 83, 29, 14, 6, 26, 34, 39]"
667,50,5.655547418603509,"[50, 1, 2, 56, 53, 32, 100, 36, 26, 46]"
10279,5,-1.643500211924839,"[5, 89, 86, 94, 44, 27, 3, 88, 95, 1]"
22655,36,3.202684591530056,"[36, 76, 62, 81, 46, 1, 3, 93, 12, 19]"
6603,73,2.9727547160986094,"[73, 83, 53, 63, 6, 77, 69, 79, 12, 60]"
4127,28,4.487023393963826,"[28, 32, 35, 89, 62, 83, 100, 41, 22, 29]"
13926,95,7.625262282536564,"[95, 97, 78, 87, 91, 81, 99, 12, 9, 11]"
18246,38,4.817939211353427,"[38, 27, 56, 1, 48, 93, 39, 36, 52, 81]"
11389,60,1.4180026638574093,"[60, 1, 3, 86, 94, 89, 91, 97, 36, 88]"
16926,83,3.0301476288761364,"[83, 31, 80, 98, 100, 42, 73, 93, 81, 89]"
24486,93,7.142175618928378,"[93, 100, 65, 69, 78, 91, 50, 26, 12, 56]"
10405,89,4.533333718711674,"[89, 62, 91, 48, 28, 88, 93, 82, 90, 77]"
7469,72,6.144674470730662,"[72, 78, 27, 61, 49, 98, 29, 70, 90, 40]"
14668,100,6.311439360897596,"[100, 98, 81, 31, 85, 65, 32, 39, 26, 40]"
2872,98,0.6508141551711266,"[98, 83, 72, 76, 87, 100, 73, 75, 81, 78]"
6675,72,4.323577967045521,"[72, 27, 83, 69, 89, 36, 54, 87, 11, 98]"
24098,100,1.6223509507065208,"[100, 98, 51, 21, 78, 72, 1, 73, 80, 83]"
23535,49,6.5490188343604885,"[49, 64, 84, 68, 26, 47, 27, 94, 53, 71]"
23813,83,3.5277205575693986,"[83, 29, 98, 86, 81, 87, 85, 89, 91, 35]"
20068,28,8.198377588876532,"[28, 61, 19, 69, 8, 88, 23, 97, 96, 41]"
108,89,0.9469764765184425,"[89, 96, 72, 93, 88, 97, 99, 47, 32, 91]"
24444,80,-4.654144607164097,"[80, 91, 72, 78, 86, 98, 96, 94, 73, 95]"
12136,83,0.6147451037477701,"[83, 35, 49, 98, 14, 48, 56, 76, 78, 34]"
12781,61,4.450972558613426,"[61, 72, 11, 83, 78, 65, 66, 89, 51, 39]"
14797,31,5.356557105733915,"[31, 73, 49, 61, 69, 79, 12, 48, 52, 25]"
13880,61,6.085283992202292,"[61, 72, 11, 78, 80, 73, 26, 34, 47, 22]"
1500,89,2.622508308368783,"[89, 90, 82, 84, 97, 78, 72, 94, 76, 11]"
15909,21,6.296834074047349,"[21, 50, 31, 100, 83, 81, 65, 53, 12, 72]"
24170,60,3.715129999812246,"[60, 86, 1, 10, 29, 91, 88, 36, 38, 93]"
13147,53,6.8645335247032255,"[53, 14, 39, 49, 62, 11, 6, 83, 34, 2]"
17059,98,5.287363658350117,"[98, 76, 61, 46, 91, 48, 28, 71, 7, 77]"
13234,78,3.463941780735469,"[78, 68, 36, 32, 5, 35, 80, 64, 6, 90]"
2405,31,5.1673200633852305,"[31, 69, 32, 81, 2, 46, 89, 12, 76, 100]"
11590,81,4.706967886738392,"[81, 76, 42, 50, 100, 88, 31, 62, 12, 49]"
14358,89,4.782714522009991,"[89, 93, 49, 47, 88, 86, 91, 14, 81, 21]"
18372,8,-1.9341788263661177,"[8, 43, 91, 17, 64, 67, 23, 77, 85, 57]"
16190,50,2.4972742773919703,"[50, 53, 31, 89, 45, 19, 88, 97, 47, 98]"
16041,62,6.512767693223349,"[62, 68, 27, 89, 91, 93, 48, 72, 78, 28]"
4929,27,3.6403987877424013,"[27, 36, 50, 32, 72, 83, 80, 78, 76, 66]"
8636,32,4.983003394491727,"[32, 53, 97, 96, 84, 66, 94, 17, 65, 15]"
12143,89,1.5630929522228265,"[89, 72, 76, 93, 81, 78, 83, 80, 87, 91]"
11418,22,6.374028404698718,"[22, 34, 81, 50, 72, 76, 14, 69, 27, 73]"
22470,72,1.971722772549231,"[72, 89, 83, 96, 76, 93, 80, 77, 92, 91]"
4584,22,6.149924670177893,"[22, 46, 26, 50, 36, 11, 8, 49, 81, 13]"
16037,50,3.35991779583864,"[50, 54, 65, 89, 31, 72, 83, 91, 93, 81]"
10155,1,4.797864204739158,"[1, 32, 10, 89, 3, 49, 38, 60, 97, 100]"
17609,93,2.845236361871285,"[93, 78, 89, 76, 72, 68, 83, 97, 94, 82]"
20278,83,2.7962636292207965,"[83, 21, 72, 92, 50, 42, 35, 56, 62, 88]"
22027,89,6.813974334310765,"[89, 97, 81, 88, 100, 87, 73, 12, 48, 35]"
16528,27,-0.5930700335535934,"[27, 89, 95, 10, 87, 86, 68, 94, 93, 60]"
17026,86,1.2764375736642863,"[86, 67, 60, 22, 78, 71, 50, 29, 62, 49]"
19906,36,5.0524105968610655,"[36, 29, 35, 81, 89, 32, 12, 80, 72, 93]"
18516,1,2.479782309463637,"[1, 29, 50, 95, 97, 89, 10, 96, 88, 72]"
24043,92,2.9806086918464216,"[92, 36, 72, 95, 56, 27, 82, 61, 90, 40]"
424,1,2.55701960856931,"[1, 7, 86, 94, 89, 88, 95, 91, 96, 97]"
13011,53,1.9627174714963271,"[53, 26, 50, 34, 49, 36, 81, 11, 47, 100]"
11037,72,3.6009082914731345,"[72, 83, 61, 76, 100, 80, 69, 49, 98, 34]"
18241,86,2.836526494676273,"[86, 91, 89, 97, 71, 77, 92, 90, 76, 96]"
13979,32,5.471523525181059,"[32, 54, 84, 49, 20, 73, 31, 72, 85, 40]"
24729,50,5.14882840105353,"[50, 35, 56, 83, 66, 39, 26, 47, 6, 11]"
12571,38,2.9574760729103113,"[38, 52, 25, 66, 39, 54, 41, 7, 87, 91]"
3240,5,1.5636025758616785,"[5, 83, 78, 72, 100, 73, 27, 89, 29, 80]"
15523,83,2.662519021943535,"[83, 89, 42, 39, 72, 68, 21, 50, 75, 98]"
6820,89,2.4195508333011775,"[89, 28, 88, 62, 76, 72, 94, 77, 91, 87]"
11738,89,2.732096568929631,"[89, 93, 88, 48, 61, 78, 84, 80, 29, 96]"
12196,85,8.746390158436368,"[85, 50, 72, 35, 54, 48, 12, 95, 94, 36]"
20393,50,6.939274590037506,"[50, 31, 1, 21, 2, 89, 62, 22, 88, 81]"
13287,31,5.161680154031104,"[31, 29, 90, 46, 66, 7, 53, 51, 13, 62]"
17407,94,1.837798767887854,"[94, 89, 88, 35, 98, 83, 69, 32, 10, 92]"
17727,49,1.7366800321820524,"[49, 50, 89, 60, 10, 31, 11, 93, 97, 91]"
13606,89,8.71312054813827,"[89, 91, 93, 54, 83, 88, 69, 48, 96, 97]"
16494,93,3.500842440045657,"[93, 53, 14, 56, 63, 6, 86, 46, 31, 55]"
3826,94,2.67519015687159,"[94, 86, 55, 89, 91, 27, 1, 11, 97, 88]"
20823,89,-0.17321617440027737,"[89, 78, 83, 91, 72, 76, 77, 97, 17, 92]"
1707,29,2.7485381713989483,"[29, 5, 72, 50, 81, 11, 3, 79, 85, 12]"
24094,11,6.398982842681109,"[11, 25, 23, 42, 43, 75, 9, 55, 46, 44]"
10715,89,6.558681012740045,"[89, 78, 32, 80, 29, 79, 83, 72, 61, 66]"
24955,35,8.189387874330823,"[35, 69, 65, 42, 89, 36, 83, 31, 72, 81]"
6729,80,7.384499104199353,"[80, 89, 27, 81, 36, 91, 31, 42, 51, 61]"
14752,80,5.84757408446961,"[80, 78, 70, 36, 77, 69, 21, 26, 56, 31]"
21564,89,7.625564531610884,"[89, 49, 32, 93, 76, 72, 83, 84, 91, 82]"
21217,36,6.147328545055035,"[36, 35, 78, 90, 63, 40, 83, 91, 100, 12]"
15795,87,1.4903869518366264,"[87, 46, 92, 93, 31, 61, 75, 54, 16, 48]"
9268,29,0.6710424879634205,"[29, 35, 76, 93, 88, 45, 78, 86, 71, 48]"
3346,68,4.126575126075337,"[68, 89, 29, 27, 93, 54, 83, 78, 3, 28]"
12381,100,7.162079422773459,"[100, 81, 36, 72, 89, 78, 51, 88, 73, 83]"
20193,94,0.8506852155612421,"[94, 60, 68, 95, 19, 28, 48, 72, 90, 47]"
8284,78,1.2247097711306838,"[78, 65, 81, 53, 62, 98, 34, 95, 97, 54]"
15196,29,2.918550942060032,"[29, 40, 83, 49, 28, 77, 1, 88, 52, 12]"
18453,89,3.4558367469488935,"[89, 91, 88, 68, 35, 86, 76, 50, 94, 87]"
8016,77,4.655143479166072,"[77, 72, 76, 83, 87, 91, 96, 23, 54, 42]"
5941,83,7.190836519217471,"[83, 11, 54, 89, 36, 42, 93, 66, 28, 76]"
4091,68,6.961682848433041,"[68, 42, 54, 6, 22, 38, 23, 5, 41, 80]"
19981,52,6.052572949798351,"[52, 12, 51, 100, 65, 39, 70, 81, 50, 69]"
6854,29,3.466816046978496,"[29, 68, 89, 83, 72, 88, 93, 28, 87, 76]"
14579,27,4.7147158029440925,"[27, 36, 72, 80, 83, 81, 69, 32, 34, 49]"
15232,62,7.948782408249643,"[62, 35, 89, 54, 31, 84, 90, 93, 20, 97]"
20086,89,1.6303598423717511,"[89, 28, 93, 72, 83, 88, 31, 90, 96, 97]"
16023,53,6.026533823910084,"[53, 31, 61, 89, 35, 66, 93, 72, 11, 88]"
10475,50,6.346000099438575,"[50, 54, 35, 53, 31, 93, 83, 26, 61, 88]"
21405,81,-0.6583496624305543,"[81, 83, 2, 88, 87, 3, 8, 31, 78, 17]"
10557,97,9.358807114213727,"[97, 94, 86, 32, 71, 48, 69, 23, 82, 76]"
6407,54,6.280762888843391,"[54, 89, 83, 91, 21, 93, 14, 97, 90, 88]"
23708,86,4.516192395845948,"[86, 94, 91, 89, 88, 10, 87, 19, 35, 1]"
6529,81,2.405511270283669,"[81, 89, 91, 72, 1, 76, 83, 10, 55, 86]"
16254,2,5.1760952029704805,"[2, 14, 34, 81, 100, 98, 49, 72, 83, 80]"
11117,62,5.702125033879497,"[62, 47, 93, 96, 54, 91, 50, 27, 38, 29]"
3260,50,2.0739799946298647,"[50, 27, 72, 54, 100, 79, 88, 96, 34, 40]"
19244,62,6.3139204085678955,"[62, 89, 83, 78, 80, 72, 77, 93, 50, 76]"
1172,62,2.7099259662300375,"[62, 78, 84, 23, 76, 49, 30, 6, 72, 79]"
622,62,4.18439591385889,"[62, 27, 32, 38, 94, 91, 86, 18, 89, 97]"
19062,89,7.738730585370415,"[89, 68, 72, 78, 93, 27, 92, 88, 77, 80]"
3517,93,6.100626654595807,"[93, 98, 78, 90, 91, 49, 12, 94, 50, 36]"
14431,76,4.408068530482343,"[76, 98, 72, 14, 100, 47, 70, 32, 79, 99]"
17812,50,4.486518936215205,"[50, 36, 10, 16, 86, 94, 69, 89, 95, 15]"
11408,21,2.5522232439722066,"[21, 89, 14, 79, 54, 93, 88, 52, 6, 1]"
6507,42,4.192113944392831,"[42, 83, 89, 49, 69, 91, 72, 55, 81, 87]"
5899,89,3.77597537901993,"[89, 91, 83, 81, 72, 54, 93, 88, 87, 76]"
23872,81,2.1953168338949682,"[81, 72, 3, 89, 83, 14, 8, 10, 2, 76]"
8725,94,3.823501432969053,"[94, 95, 86, 9, 23, 48, 63, 96, 55, 99]"
11539,89,4.6257360174695865,"[89, 62, 94, 97, 82, 60, 86, 90, 67, 96]"
3684,78,3.8988361565648013,"[78, 77, 73, 80, 93, 92, 24, 61, 97, 82]"
18282,36,3.472681965226158,"[36, 29, 1, 89, 91, 93, 56, 76, 96, 72]"
17395,88,2.9399841231172408,"[88, 72, 93, 89, 97, 80, 73, 85, 11, 96]"
16921,72,1.9492524734181775,"[72, 21, 54, 66, 98, 62, 70, 95, 48, 90]"
9536,89,3.9069611774292237,"[89, 72, 93, 35, 83, 78, 76, 91, 73, 80]"
4326,27,1.5025157105403513,"[27, 88, 92, 29, 18, 19, 69, 43, 47, 78]"
7390,53,6.185876528558035,"[53, 32, 62, 68, 11, 48, 12, 81, 45, 6]"
11603,29,5.89202723460725,"[29, 69, 49, 65, 81, 89, 14, 72, 83, 26]"
5740,27,7.371215874060401,"[27, 32, 5, 69, 19, 29, 54, 39, 51, 28]"
22599,66,3.3308418341057386,"[66, 27, 68, 42, 46, 91, 14, 12, 31, 22]"
17231,89,3.8897919572024082,"[89, 63, 28, 60, 76, 49, 48, 87, 20, 36]"
13153,21,5.553279995028397,"[21, 53, 50, 80, 72, 36, 46, 73, 32, 62]"
3612,35,5.476573198797434,"[35, 49, 38, 62, 55, 11, 47, 97, 67, 5]"
72,89,0.24185894408285402,"[89, 93, 97, 88, 94, 61, 86, 35, 87, 96]"
8472,46,4.802587486138167,"[46, 25, 56, 21, 50, 12, 11, 2, 83, 81]"
20347,48,4.836245370833694,"[48, 27, 63, 64, 91, 8, 69, 31, 10, 67]"
8795,68,3.2001653145288333,"[68, 89, 66, 48, 14, 46, 87, 78, 92, 97]"
11706,83,5.384733183432335,"[83, 35, 56, 72, 62, 66, 89, 76, 98, 93]"
12917,32,3.5746587905333147,"[32, 23, 27, 55, 21, 11, 39, 67, 34, 99]"
11682,22,6.83372951028622,"[22, 31, 50, 52, 14, 51, 6, 81, 56, 72]"
5799,93,1.4151938290442738,"[93, 72, 94, 78, 35, 63, 31, 11, 41, 30]"
3229,50,4.030013428885227,"[50, 89, 83, 32, 71, 93, 72, 97, 76, 91]"
21666,86,1.7903331952566508,"[86, 94, 95, 96, 82, 60, 89, 97, 90, 10]"
21408,2,2.724613880129461,"[2, 22, 10, 25, 8, 64, 21, 100, 14, 72]"
2141,100,4.149118473413678,"[100, 78, 61, 85, 66, 81, 52, 76, 94, 46]"
16903,29,6.679564391189824,"[29, 100, 5, 83, 98, 81, 35, 49, 85, 26]"
14990,41,7.610652217255315,"[41, 3, 40, 35, 29, 46, 61, 67, 27, 68]"
3289,29,2.930730539676126,"[29, 21, 42, 22, 49, 3, 14, 53, 34, 40]"
2406,14,5.445355380485525,"[14, 81, 54, 42, 12, 69, 83, 11, 34, 72]"
22081,32,5.749606244340672,"[32, 61, 48, 53, 89, 83, 100, 40, 85, 81]"
4450,80,3.862682683014776,"[80, 47, 92, 82, 99, 84, 86, 43, 9, 48]"
1816,36,3.279803271632044,"[36, 53, 62, 11, 87, 91, 68, 7, 73, 28]"
7856,50,5.597158159060637,"[50, 100, 42, 14, 36, 62, 49, 89, 68, 72]"
9161,62,4.141037499318916,"[62, 89, 54, 88, 72, 50, 91, 93, 10, 32]"
22760,50,6.089252753784416,"[50, 28, 66, 89, 12, 27, 14, 40, 61, 70]"
17532,29,4.043584398507829,"[29, 36, 32, 27, 93, 89, 91, 72, 1, 65]"
21531,72,5.40759817336814,"[72, 83, 76, 73, 47, 78, 81, 77, 14, 80]"
16063,89,1.9696770775182175,"[89, 54, 93, 35, 97, 50, 83, 91, 27, 72]"
19538,73,7.574796906346191,"[73, 80, 100, 83, 72, 76, 78, 2, 52, 93]"
15385,83,1.0481050929882048,"[83, 39, 69, 32, 100, 46, 35, 36, 52, 31]"
20248,89,5.404517913625689,"[89, 76, 78, 97, 98, 85, 100, 32, 31, 86]"
23452,12,8.42550912856213,"[12, 34, 35, 72, 22, 68, 89, 83, 76, 100]"
6627,89,6.999440880728378,"[89, 62, 66, 69, 76, 73, 87, 85, 40, 38]"
6436,31,4.740663795358586,"[31, 83, 61, 12, 47, 98, 5, 8, 38, 84]"
11062,78,8.292007931008923,"[78, 90, 82, 70, 91, 51, 49, 64, 74, 12]"
8125,55,3.312298546414164,"[55, 36, 34, 68, 32, 67, 10, 9, 22, 89]"
11717,54,1.171019390509819,"[54, 21, 36, 31, 32, 42, 83, 72, 80, 49]"
758,29,8.426459941500863,"[29, 36, 42, 32, 21, 10, 26, 49, 81, 61]"
9140,11,3.591821996302623,"[11, 72, 73, 85, 21, 78, 89, 83, 25, 4]"
9421,21,5.229476716014287,"[21, 39, 56, 29, 100, 61, 72, 6, 76, 73]"
15510,78,1.3913212097090877,"[78, 83, 72, 73, 76, 82, 19, 81, 29, 86]"
16649,81,0.1265086115620011,"[81, 36, 32, 86, 49, 62, 74, 60, 20, 11]"
14447,97,5.878482539389088,"[97, 49, 89, 88, 91, 93, 32, 29, 86, 84]"
17382,53,2.5066951555538344,"[53, 29, 61, 49, 69, 39, 80, 67, 38, 93]"
16438,78,2.129523111531501,"[78, 29, 50, 31, 88, 54, 84, 100, 86, 12]"
8148,93,7.155923513573006,"[93, 35, 83, 12, 72, 81, 11, 80, 29, 91]"
10507,83,4.616627669432852,"[83, 69, 81, 89, 76, 98, 39, 93, 78, 100]"
22399,89,-0.23896082099593352,"[89, 32, 53, 69, 93, 1, 83, 72, 91, 76]"
2273,89,3.317304620569579,"[89, 31, 78, 20, 28, 72, 93, 76, 80, 73]"
